version,case,fork,ns,bytes
baseline-control,walk_bounds_large,2,64635.22,0
baseline-control,walk_bounds_large,3,63804.334,0
baseline-control,config_custom,1,2890.798,10288
baseline-control,config_custom,2,2846.051,10288
baseline-control,config_custom,3,3257.924,10288
before,select_ambiguous,1,462.031,1296
before,tokenize_backslashes,1,279.042,488
before,index_late,1,29571.168,32560
before,read_insert_insert,1,5262.842,8368
before,index_sensitive,1,432.374,528
before,index_whitespace,1,92.601,120
before,read_cte,1,16938.005,24368
before,read_simple,1,7700.979,11280
before,next_quote,1,28699.852,8808
before,read_insert_cte,1,25710.861,38512
before,read_literal,1,4146.583,5424
before,walk_bounds_comments,1,1022.773,1920
before,index_hash,1,9185.044,16304
before,read_multiple,1,2840.99,5360
before,read_insert_multiple,1,4137.774,7216
before,read_upsert,1,160.036,440
before,end_quote,1,9419.981,48
before,tokenize_mybatis,1,3388.06,5800
before,index_missing,1,29469.196,32152
before,walk_tokens_comments,1,3136.709,5760
before,index_near_matches,1,59549.096,80544
before,index_from_inside_quote,1,374.143,464
before,end_custom,1,17.317,48
before,next_empty,1,47.445,48
before,read_mutation,1,308.36,712
before,classify_insert,1,388.744,1136
before,walk_tokens_simple,1,1467.038,2448
before,read_large,1,207803.738,236816
before,tokenize_tiny,1,96.27,200
before,walk_bounds_hash,1,21153.635,43968
before,index_custom_separator,1,138.975,216
before,select_parenthesized,1,460.83,1136
before,read_insert_mysql_dash,1,330.381,736
before,index_custom_composite,1,977.135,888
before,select_simple,1,650.049,1680
before,classify_replace,1,132.341,240
before,read_insert_upsert,1,2355.566,3368
before,read_executable_comment,1,117.475,344
before,index_quoted,1,69275.427,17736
before,walk_tokens_hash,1,45330.58,89376
before,walk_tokens_large,1,53420.681,75328
before,read_insert_large,1,356582.759,453200
before,read_insert,1,98.543,320
before,read_insert_simple,1,13829.172,20816
before,tokenize_hash_identifiers,1,8022.882,16576
before,end_empty,1,25.105,48
before,config_default,1,4404.057,12528
before,tokenize_long_quote,1,11537.164,17672
before,read_insert_comments,1,43105.785,46416
before,read_mysql_dash,1,325.737,736
before,end_word,1,26.052,48
before,classify_update,1,376.987,1104
before,read_insert_hash,1,76512.821,98072
before,select_cte,1,2607.158,4944
before,tokenize_simple,1,725.428,1216
before,tokenize_keep_comments,1,2445.404,3504
before,index_early,1,184.31,264
before,tokenize_large,1,27434.206,38120
before,read_hash,1,59216.959,85464
before,tokenize_hash_rows,1,9557.53,5768
before,index_composite_comments,1,519.413,720
before,index_composite,1,1024.939,1416
before,read_insert_literal,1,6212.906,8048
before,end_trivia,1,47.329,48
before,tokenize_custom,1,398.647,632
before,next_custom,1,43.693,96
before,read_quoted_large,1,329501.538,248656
before,tokenize_array,1,2762.476,4248
before,select_quotes,1,431.835,1200
before,tokenize_unicode,1,491.959,1168
before,classify_delete,1,411.68,1200
before,read_insert_mutation,1,315.951,712
before,tokenize_comments,1,1305.738,2464
before,read_insert_quoted_large,1,414588.235,251280
before,next_word,1,80.443,96
before,read_comments,1,26765.672,29200
before,end_hash,1,143.26,344
before,walk_bounds_simple,1,423.797,816
before,next_trivia,1,102.843,96
before,read_insert_executable_comment,1,119.073,344
before,next_hash,1,209.751,392
before,walk_bounds_large,1,16223.839,24768
before,config_custom,1,4694.46,13560
current,select_ambiguous,1,351.917,1008
current,select_ambiguous,2,365.569,1008
current,select_ambiguous,3,426.358,1008
current,select_ambiguous,4,416.794,1008
current,select_ambiguous,5,383.036,1008
current,tokenize_backslashes,1,176.303,344
current,tokenize_backslashes,2,164.857,344
current,tokenize_backslashes,3,217.181,344
current,tokenize_backslashes,4,201.208,344
current,tokenize_backslashes,5,194.849,344
current,index_late,1,15757.494,0
current,index_late,2,16181.906,0
current,index_late,3,17983.922,0
current,index_late,4,16955.328,0
current,index_late,5,15832.886,0
current,read_insert_insert,1,1013.818,704
current,read_insert_insert,2,984.012,704
current,read_insert_insert,3,1194.05,704
current,read_insert_insert,4,1202.986,704
current,read_insert_insert,5,1030.042,704
current,index_sensitive,1,188.019,0
current,index_sensitive,2,191.069,0
current,index_sensitive,3,217.105,0
current,index_sensitive,4,203.406,0
current,index_sensitive,5,219.38,0
current,index_whitespace,1,43.469,0
current,index_whitespace,2,42.966,0
current,index_whitespace,3,48.096,0
current,index_whitespace,4,45.313,0
current,index_whitespace,5,42.767,0
current,read_cte,1,3612.72,4488
current,read_cte,2,3431.906,4488
current,read_cte,3,3981.828,4488
current,read_cte,4,3604.506,4488
current,read_cte,5,3509.751,4488
current,read_simple,1,1674.93,1392
current,read_simple,2,1631.49,1392
current,read_simple,3,1806.358,1392
current,read_simple,4,1716.873,1392
current,read_simple,5,1669.615,1392
current,next_quote,1,913.392,8760
current,next_quote,2,877.028,8760
current,next_quote,3,908.613,8760
current,next_quote,4,893.152,8760
current,next_quote,5,819.17,8760
current,read_insert_cte,1,4289.193,4568
current,read_insert_cte,2,4307.586,4568
current,read_insert_cte,3,5061.347,4568
current,read_insert_cte,4,4951.255,4568
current,read_insert_cte,5,4397.98,4568
current,read_literal,1,879.715,720
current,read_literal,2,866.244,720
current,read_literal,3,1055.733,720
current,read_literal,4,876.056,720
current,read_literal,5,910.697,720
current,walk_bounds_comments,1,808.529,0
current,walk_bounds_comments,2,810.834,0
current,walk_bounds_comments,3,983.181,0
current,walk_bounds_comments,4,860.244,0
current,walk_bounds_comments,5,804.472,0
current,index_hash,1,6870.81,632
current,index_hash,2,6433.424,632
current,index_hash,3,7078.748,632
current,index_hash,4,7399.16,632
current,index_hash,5,6511.616,632
current,read_multiple,1,602.18,584
current,read_multiple,2,596.543,584
current,read_multiple,3,639.883,584
current,read_multiple,4,636.455,584
current,read_multiple,5,601.111,584
current,read_insert_multiple,1,793.103,664
current,read_insert_multiple,2,766.499,664
current,read_insert_multiple,3,886.782,664
current,read_insert_multiple,4,908.471,664
current,read_insert_multiple,5,797.527,664
current,read_upsert,1,12.622,0
current,read_upsert,2,12.423,0
current,read_upsert,3,11.996,0
current,read_upsert,4,13.51,0
current,read_upsert,5,12.473,0
current,end_quote,1,132.983,0
current,end_quote,2,135.211,0
current,end_quote,3,251.624,0
current,end_quote,4,142.854,0
current,end_quote,5,133.275,0
current,tokenize_mybatis,1,2363.977,3496
current,tokenize_mybatis,2,2232.935,3496
current,tokenize_mybatis,3,2696.957,3496
current,tokenize_mybatis,4,2647.351,3496
current,tokenize_mybatis,5,2564.79,3496
current,index_missing,1,15655.798,0
current,index_missing,2,15956.373,0
current,index_missing,3,17937.484,0
current,index_missing,4,16518.582,0
current,index_missing,5,16115.421,0
current,walk_tokens_comments,1,1692.851,192
current,walk_tokens_comments,2,1693.627,192
current,walk_tokens_comments,3,1964.624,192
current,walk_tokens_comments,4,1776.033,192
current,walk_tokens_comments,5,1767.527,192
current,index_near_matches,1,15195.619,0
current,index_near_matches,2,15151.966,0
current,index_near_matches,3,16952.644,0
current,index_near_matches,4,15973.748,0
current,index_near_matches,5,15240.145,0
current,index_from_inside_quote,1,137.074,0
current,index_from_inside_quote,2,140.297,0
current,index_from_inside_quote,3,158.931,0
current,index_from_inside_quote,4,145.691,0
current,index_from_inside_quote,5,140.588,0
current,end_custom,1,15.049,0
current,end_custom,2,15.259,0
current,end_custom,3,17.439,0
current,end_custom,4,15.477,0
current,end_custom,5,15.221,0
current,next_empty,1,31.575,0
current,next_empty,2,32.111,0
current,next_empty,3,33.273,0
current,next_empty,4,32.692,0
current,next_empty,5,32.231,0
current,read_mutation,1,261.391,200
current,read_mutation,2,252.68,200
current,read_mutation,3,296.313,200
current,read_mutation,4,271.141,200
current,read_mutation,5,253.521,200
current,classify_insert,1,85.61,48
current,classify_insert,2,84.513,48
current,classify_insert,3,96.671,48
current,classify_insert,4,92.486,48
current,classify_insert,5,86.396,48
current,walk_tokens_simple,1,868.68,576
current,walk_tokens_simple,2,854.317,576
current,walk_tokens_simple,3,972.09,576
current,walk_tokens_simple,4,906.663,576
current,walk_tokens_simple,5,858.886,576
current,read_large,1,47594.14,27248
current,read_large,2,46305.009,27248
current,read_large,3,52286.614,27248
current,read_large,4,48106.038,27248
current,read_large,5,47499.062,27248
current,tokenize_tiny,1,58.717,152
current,tokenize_tiny,2,53.256,152
current,tokenize_tiny,3,67.728,152
current,tokenize_tiny,4,66.792,152
current,tokenize_tiny,5,62.08,152
current,walk_bounds_hash,1,18979.141,7584
current,walk_bounds_hash,2,17620.211,7584
current,walk_bounds_hash,3,21169.362,7584
current,walk_bounds_hash,4,19490.617,7584
current,walk_bounds_hash,5,17463.316,7584
current,index_custom_separator,1,83.485,48
current,index_custom_separator,2,84.069,48
current,index_custom_separator,3,98.532,48
current,index_custom_separator,4,87.944,48
current,index_custom_separator,5,83.395,48
current,select_parenthesized,1,96.628,48
current,select_parenthesized,2,94.845,48
current,select_parenthesized,3,113.065,48
current,select_parenthesized,4,103.543,48
current,select_parenthesized,5,95.653,48
current,read_insert_mysql_dash,1,299.814,400
current,read_insert_mysql_dash,2,292.206,400
current,read_insert_mysql_dash,3,349.773,400
current,read_insert_mysql_dash,4,313.083,400
current,read_insert_mysql_dash,5,294.504,400
current,index_custom_composite,1,377.005,0
current,index_custom_composite,2,378.821,0
current,index_custom_composite,3,448.873,0
current,index_custom_composite,4,398.41,0
current,index_custom_composite,5,381.836,0
current,select_simple,1,157.148,48
current,select_simple,2,154.639,48
current,select_simple,3,178.55,48
current,select_simple,4,164.764,48
current,select_simple,5,160.396,48
current,classify_replace,1,59.374,0
current,classify_replace,2,59.418,0
current,classify_replace,3,66.594,0
current,classify_replace,4,65.89,0
current,classify_replace,5,59.219,0
current,read_insert_upsert,1,1856.341,1296
current,read_insert_upsert,2,1823.561,1296
current,read_insert_upsert,3,2063.305,1296
current,read_insert_upsert,4,2007.043,1296
current,read_insert_upsert,5,1839.494,1296
current,read_executable_comment,1,101.18,0
current,read_executable_comment,2,102.581,0
current,read_executable_comment,3,115.117,0
current,read_executable_comment,4,111.222,0
current,read_executable_comment,5,102.442,0
current,index_quoted,1,3727.56,0
current,index_quoted,2,4207.994,0
current,index_quoted,3,3722.553,0
current,index_quoted,4,4823.483,0
current,index_quoted,5,4223.012,0
current,walk_tokens_hash,1,38519.372,15936
current,walk_tokens_hash,2,35693.238,15936
current,walk_tokens_hash,3,41674.301,15936
current,walk_tokens_hash,4,40980.351,15936
current,walk_tokens_hash,5,35089.418,15936
current,walk_tokens_large,1,33048.046,13504
current,walk_tokens_large,2,32640.394,13504
current,walk_tokens_large,3,37756.24,13504
current,walk_tokens_large,4,35485.759,13504
current,walk_tokens_large,5,33493.008,13504
current,read_insert_large,1,63369.592,27328
current,read_insert_large,2,62523.708,27328
current,read_insert_large,3,69379.061,27328
current,read_insert_large,4,67293.578,27328
current,read_insert_large,5,66397.419,27328
current,read_insert,1,12.417,0
current,read_insert,2,12.434,0
current,read_insert,3,11.644,0
current,read_insert,4,12.178,0
current,read_insert,5,12.509,0
current,read_insert_simple,1,2249.038,1472
current,read_insert_simple,2,2235.253,1472
current,read_insert_simple,3,2610.944,1472
current,read_insert_simple,4,2483.612,1472
current,read_insert_simple,5,2279.379,1472
current,tokenize_hash_identifiers,1,7022.201,1984
current,tokenize_hash_identifiers,2,6678.656,1984
current,tokenize_hash_identifiers,3,7043.902,1984
current,tokenize_hash_identifiers,4,8073.865,1984
current,tokenize_hash_identifiers,5,6642.501,1984
current,end_empty,1,29.682,0
current,end_empty,2,29.622,0
current,end_empty,3,33.447,0
current,end_empty,4,30.492,0
current,end_empty,5,29.542,0
current,config_default,1,7.318,24
current,config_default,2,7.489,24
current,config_default,3,8.333,24
current,config_default,4,7.907,24
current,config_default,5,7.539,24
current,tokenize_long_quote,1,1157.304,9920
current,tokenize_long_quote,2,1134.579,9920
current,tokenize_long_quote,3,1108.107,9920
current,tokenize_long_quote,4,1188.484,9920
current,tokenize_long_quote,5,1012.631,9920
current,read_insert_comments,1,16984.792,9152
current,read_insert_comments,2,16552.732,9152
current,read_insert_comments,3,18728.116,9152
current,read_insert_comments,4,17922.638,9152
current,read_insert_comments,5,17501.616,9152
current,read_mysql_dash,1,302.348,400
current,read_mysql_dash,2,294.654,400
current,read_mysql_dash,3,334.517,400
current,read_mysql_dash,4,318.531,400
current,read_mysql_dash,5,291.039,400
current,end_word,1,26.408,0
current,end_word,2,26.851,0
current,end_word,3,29.384,0
current,end_word,4,29.544,0
current,end_word,5,27.646,0
current,classify_update,1,77.412,48
current,classify_update,2,74.39,48
current,classify_update,3,94.683,48
current,classify_update,4,78.443,48
current,classify_update,5,75.857,48
current,read_insert_hash,1,20528.76,3168
current,read_insert_hash,2,19341.967,3168
current,read_insert_hash,3,22734.972,3168
current,read_insert_hash,4,21774.816,3168
current,read_insert_hash,5,19937.324,3168
current,select_cte,1,565.318,1080
current,select_cte,2,565.762,1080
current,select_cte,3,613.623,1080
current,select_cte,4,575.864,1080
current,select_cte,5,561.376,1080
current,tokenize_simple,1,535.969,976
current,tokenize_simple,2,512.943,976
current,tokenize_simple,3,677.599,976
current,tokenize_simple,4,622.584,976
current,tokenize_simple,5,582.309,976
current,tokenize_keep_comments,1,1193.624,1776
current,tokenize_keep_comments,2,1149.174,1776
current,tokenize_keep_comments,3,1517.727,1776
current,tokenize_keep_comments,4,1317.24,1776
current,tokenize_keep_comments,5,1330.276,1776
current,index_early,1,61.915,0
current,index_early,2,62.227,0
current,index_early,3,68.538,0
current,index_early,4,67.546,0
current,index_early,5,63.231,0
current,tokenize_large,1,21314.326,27112
current,tokenize_large,2,19676.749,27112
current,tokenize_large,3,24780.906,27112
current,tokenize_large,4,23166.352,27112
current,tokenize_large,5,23445.42,27112
current,read_hash,1,18116.467,3088
current,read_hash,2,17018.571,3088
current,read_hash,3,20137.963,3088
current,read_hash,4,18663.895,3088
current,read_hash,5,17269.646,3088
current,tokenize_hash_rows,1,8706.144,3176
current,tokenize_hash_rows,2,8522.835,3176
current,tokenize_hash_rows,3,12646.875,2624
current,tokenize_hash_rows,4,9266.778,3176
current,tokenize_hash_rows,5,11075.266,2624
current,index_composite_comments,1,139.707,0
current,index_composite_comments,2,145.607,0
current,index_composite_comments,3,163.788,0
current,index_composite_comments,4,150.785,0
current,index_composite_comments,5,142.846,0
current,index_composite,1,417.099,0
current,index_composite,2,427.935,0
current,index_composite,3,474.22,0
current,index_composite,4,453.224,0
current,index_composite,5,420.828,0
current,read_insert_literal,1,1180.111,800
current,read_insert_literal,2,1201.942,800
current,read_insert_literal,3,1405.673,800
current,read_insert_literal,4,1398.302,800
current,read_insert_literal,5,1230.572,800
current,end_trivia,1,55.18,0
current,end_trivia,2,53.725,0
current,end_trivia,3,59.988,0
current,end_trivia,4,57.52,0
current,end_trivia,5,53.736,0
current,tokenize_custom,1,295.503,392
current,tokenize_custom,2,292.221,392
current,tokenize_custom,3,412.839,392
current,tokenize_custom,4,332.629,392
current,tokenize_custom,5,327.598,392
current,next_custom,1,22.743,48
current,next_custom,2,22.775,48
current,next_custom,3,25.691,48
current,next_custom,4,22.82,48
current,next_custom,5,22.215,48
current,read_quoted_large,1,10534.245,26784
current,read_quoted_large,2,10155.411,26784
current,read_quoted_large,3,12161.88,26784
current,read_quoted_large,4,10726.923,26784
current,read_quoted_large,5,12159.731,26784
current,tokenize_array,1,709.017,3208
current,tokenize_array,2,697.701,3208
current,tokenize_array,3,638.341,3208
current,tokenize_array,4,720.102,3208
current,tokenize_array,5,725.454,3208
current,select_quotes,1,107.96,192
current,select_quotes,2,108.276,192
current,select_quotes,3,116.145,192
current,select_quotes,4,111.45,192
current,select_quotes,5,106.769,192
current,tokenize_unicode,1,334.046,848
current,tokenize_unicode,2,322.722,848
current,tokenize_unicode,3,417.849,848
current,tokenize_unicode,4,374.566,848
current,tokenize_unicode,5,385.292,848
current,classify_delete,1,88.565,48
current,classify_delete,2,88.366,48
current,classify_delete,3,111.37,48
current,classify_delete,4,94.525,48
current,classify_delete,5,91.433,48
current,read_insert_mutation,1,264.503,200
current,read_insert_mutation,2,255.356,200
current,read_insert_mutation,3,294.861,200
current,read_insert_mutation,4,278.861,200
current,read_insert_mutation,5,264.412,200
current,tokenize_comments,1,1092.382,736
current,tokenize_comments,2,959.613,736
current,tokenize_comments,3,1321.681,736
current,tokenize_comments,4,1161.916,736
current,tokenize_comments,5,1119.928,736
current,read_insert_quoted_large,1,11090.752,26864
current,read_insert_quoted_large,2,10862.477,26864
current,read_insert_quoted_large,3,14735.175,26864
current,read_insert_quoted_large,4,11494.118,26864
current,read_insert_quoted_large,5,12561.395,26864
current,next_word,1,35.546,48
current,next_word,2,35.249,48
current,next_word,3,41.726,48
current,next_word,4,37.373,48
current,next_word,5,34.73,48
current,read_comments,1,13681.485,8992
current,read_comments,2,13449.383,8992
current,read_comments,3,13836.964,8992
current,read_comments,4,12547.495,8992
current,read_comments,5,14218.758,8992
current,end_hash,1,112.398,200
current,end_hash,2,90.139,200
current,end_hash,3,95.155,200
current,end_hash,4,112.895,200
current,end_hash,5,86.525,200
current,walk_bounds_simple,1,382.779,0
current,walk_bounds_simple,2,382.171,0
current,walk_bounds_simple,3,455.095,0
current,walk_bounds_simple,4,405.692,0
current,walk_bounds_simple,5,385.61,0
current,next_trivia,1,62.121,48
current,next_trivia,2,61.773,48
current,next_trivia,3,67.741,48
current,next_trivia,4,66.201,48
current,next_trivia,5,61.802,48
current,read_insert_executable_comment,1,101.486,0
current,read_insert_executable_comment,2,104.547,0
current,read_insert_executable_comment,3,122.872,0
current,read_insert_executable_comment,4,113.373,0
current,read_insert_executable_comment,5,102.888,0
current,next_hash,1,118.149,248
current,next_hash,2,96.234,248
current,next_hash,3,106.574,248
current,next_hash,4,113.618,248
current,next_hash,5,94.637,248
current,walk_bounds_large,1,15462.215,0
current,walk_bounds_large,2,15346.768,0
current,walk_bounds_large,3,16991.413,0
current,walk_bounds_large,4,16308.379,0
current,walk_bounds_large,5,15259.163,0
current,config_custom,1,2145.072,6704
current,config_custom,2,2159.524,6704
current,config_custom,3,3036.17,6800
current,config_custom,4,2409.524,6704
current,config_custom,5,2232.426,6704
