version,case,fork,ns,bytes,median_batch_ms
baseline,mybatis_where_eq,4,976.763,2960,20.723003808
baseline,mybatis_where_eq,5,1380.007,2960,24.586204712
baseline,raw_retry_rollback,1,3797.829,6376,22.391999784000003
baseline,raw_retry_rollback,2,3919.662,6376,17.842301424
baseline,raw_retry_rollback,3,4149.198,6376,17.845700598
baseline,raw_retry_rollback,4,3395.042,6376,13.627698588
baseline,raw_retry_rollback,5,4213.985,6376,14.432898624999998
baseline,named_group_order,1,3964.89,7688,18.52000119
baseline,named_group_order,2,3943.976,7688,19.999902296
baseline,named_group_order,3,4166.583,7688,13.266400271999998
baseline,named_group_order,4,3830.553,7688,22.780298691
baseline,named_group_order,5,4475.48,7688,11.42590044
before,mybatis_where_128,1,45267.532,64392,20.913599784
before,mybatis_where_128,2,40465.302,64392,20.758699926000002
before,mybatis_where_128,3,41876.268,64392,20.645000124
before,mybatis_where_128,4,42769.414,64392,19.716699853999998
before,mybatis_where_128,5,44070.042,67464,20.889199908
before,mybatis_raw_expression,1,1015.709,2616,9.931602602
before,mybatis_raw_expression,2,1006.584,2616,19.92029736
before,mybatis_raw_expression,3,1050.118,2616,20.95510469
before,mybatis_raw_expression,4,1007.239,2616,20.259605246
before,mybatis_raw_expression,5,1014.665,2616,19.31719227
before,mybatis_between,1,1464.422,3592,23.873007444000002
before,mybatis_between,2,1152.54,3592,20.05880616
before,mybatis_between,3,1209.897,3592,21.064306769999998
before,mybatis_between,4,1243.595,3592,20.13380305
before,mybatis_between,5,1276.137,3640,20.64789666
before,named_dialect_MySQL,1,1380.673,4216,21.93889397
before,named_dialect_MySQL,2,1269.416,4216,21.363001864
before,named_dialect_MySQL,3,1321.477,4216,21.240099821
before,named_dialect_MySQL,4,1311.386,4216,21.376903186
before,named_dialect_MySQL,5,1265.467,4216,20.572697019
before,named_pagination,1,1406.359,4192,22.691602465
before,named_pagination,2,1215.492,4192,20.156503836
before,named_pagination,3,1240.573,4192,20.128296925
before,named_pagination,4,1266.747,4192,19.934797539
before,named_pagination,5,1243.117,4192,20.444302182
before,positional_union_builder,1,2991.895,5920,26.798403515
before,positional_union_builder,2,2340.274,5992,20.837799695999998
before,positional_union_builder,3,2447.164,5920,21.226700536000003
before,positional_union_builder,4,2364.408,5920,20.660197103999998
before,positional_union_builder,5,2458.255,5920,21.55889635
before,raw_between,1,1283.213,3432,17.474794634
before,raw_between,2,1162.32,3432,21.259995119999996
before,raw_between,3,1138.956,3432,20.919204851999996
before,raw_between,4,1187.825,3432,20.75130275
before,raw_between,5,1142.414,3432,20.753092724
before,named_naming_KEBAB_CASE,1,7147.74,11392,23.71620132
before,named_naming_KEBAB_CASE,2,5851.018,11392,20.987601566
before,named_naming_KEBAB_CASE,3,5823.641,11392,21.110698625
before,named_naming_KEBAB_CASE,4,5964.936,11392,21.0263994
before,named_naming_KEBAB_CASE,5,6022.412,11392,21.120598884
before,named_update_chain_16,1,17646.74,47808,20.84079994
before,named_update_chain_16,2,15878.801,47808,21.722199768
before,named_update_chain_16,3,16270.182,47808,21.444099876000003
before,named_update_chain_16,4,16747.122,47808,21.821499965999998
before,named_update_chain_16,5,15663.643,47808,20.550699616
before,raw_subquery_structured,1,1427.792,4720,21.823800719999998
before,raw_subquery_structured,2,1329.243,4720,20.572693910999998
before,raw_subquery_structured,3,1364.868,4720,20.870196588
before,raw_subquery_structured,4,1343.395,4720,21.100705265000002
before,raw_subquery_structured,5,1295.322,4720,19.383198408
before,mybatis_subquery_raw,1,651.312,2352,16.35118776
before,mybatis_subquery_raw,2,636.539,2352,20.702794436
before,mybatis_subquery_raw,3,629.715,2352,20.251004685
before,mybatis_subquery_raw,4,621.216,2352,20.988403776000002
before,mybatis_subquery_raw,5,637.547,2352,20.744504286
before,positional_in_1024,1,15276.263,28584,22.074200035
before,positional_in_1024,2,14163.1,28584,19.4600994
before,positional_in_1024,3,14356.337,28584,22.654299786
before,positional_in_1024,4,14169.005,28584,21.211000485
before,positional_in_1024,5,14358.979,28584,21.667699311
before,named_retry_rollback,1,4920.246,8432,23.622101046
before,named_retry_rollback,2,4945.015,8432,25.145401275
before,named_retry_rollback,3,4537.261,8432,17.327799759000005
before,named_retry_rollback,4,4590.874,8432,23.895499169999997
before,named_retry_rollback,5,4442.642,8432,20.982598166
before,named_dialect_Oracle,1,1385.373,4392,20.978703339000003
before,named_dialect_Oracle,2,1304.325,4392,21.715706925
before,named_dialect_Oracle,3,1364.842,4392,21.118200266000002
before,named_dialect_Oracle,4,1365.394,4392,22.37880766
before,named_dialect_Oracle,5,1326.605,4392,21.077100240000004
before,named_mixed_literals,1,1791.319,3944,24.102197144999998
before,named_mixed_literals,2,1377.673,3944,20.103004416
before,named_mixed_literals,3,1440.218,3944,20.913405578000003
before,named_mixed_literals,4,1464.629,3944,20.989598198999996
before,named_mixed_literals,5,1396.954,3944,20.044892945999997
before,raw_raw_expression,1,1101.251,2616,11.623704305
before,raw_raw_expression,2,1026.161,2616,20.797204987
before,raw_raw_expression,3,1042.336,2616,20.843592991999998
before,raw_raw_expression,4,1016.72,2616,18.89879136
before,raw_raw_expression,5,1005.942,2616,20.366301732
before,named_dialect_DB2,1,1498.783,4392,19.954796862
before,named_dialect_DB2,2,1335.869,4392,21.776000568999997
before,named_dialect_DB2,3,1349.537,4392,21.707302645
before,named_dialect_DB2,4,1333.136,4392,21.640796688000002
before,named_dialect_DB2,5,1362.148,4392,21.893804804
before,mybatis_join_on,1,1539.997,4192,21.361298387
before,mybatis_join_on,2,1408.386,4192,20.607503952
before,mybatis_join_on,3,1391.581,4192,21.637692968999996
before,mybatis_join_on,4,1431.537,4192,20.884693293
before,mybatis_join_on,5,1354.741,4216,20.417301611000003
before,positional_naming_CAMEL_CASE,1,5049.406,6408,22.54559779
before,positional_naming_CAMEL_CASE,2,4337.099,6408,20.540500864
before,positional_naming_CAMEL_CASE,3,4580.118,6408,20.917398906000003
before,positional_naming_CAMEL_CASE,4,4410.215,6408,20.50749975
before,positional_naming_CAMEL_CASE,5,4438.574,6408,20.723702005999996
before,raw_condition_only,1,4924.272,8584,20.470198704
before,raw_condition_only,2,4598.94,8584,21.25630068
before,raw_condition_only,3,4505.993,8584,21.051999296
before,raw_condition_only,4,4376.133,8584,20.755998819
before,raw_condition_only,5,4478.573,8584,20.462600037
before,raw_insert_placeholders,1,775.543,2096,21.705897484
before,raw_insert_placeholders,2,686.133,2096,22.235512131
before,raw_insert_placeholders,3,670.743,2096,21.527496585
before,raw_insert_placeholders,4,696.939,2096,21.222489489
before,raw_insert_placeholders,5,679.137,2096,20.507899989
before,raw_repeated_names,1,25104.564,59056,18.150599772
before,raw_repeated_names,2,21508.325,59056,21.443800025
before,raw_repeated_names,3,21727.697,59056,20.945499908
before,raw_repeated_names,4,21756.757,59056,21.735000243
before,raw_repeated_names,5,22681.99,59056,21.661300450000002
before,positional_dialect_PostgreSQL,1,1105.24,3432,21.2813962
before,positional_dialect_PostgreSQL,2,1025.166,3432,20.47769085
before,positional_dialect_PostgreSQL,3,1075.841,3432,20.510908665
before,positional_dialect_PostgreSQL,4,1017.18,3432,19.78720254
before,positional_dialect_PostgreSQL,5,1015.957,3432,20.348602752999998
before,raw_insert_values,1,1162.562,2544,20.212302932
before,raw_insert_values,2,964.544,2544,21.4369904
before,raw_insert_values,3,960.583,2544,21.474793548
before,raw_insert_values,4,952.895,2544,20.688303344999998
before,raw_insert_values,5,959.802,2544,21.630097872
before,raw_late_modifier,1,740.992,2560,20.672194816
before,raw_late_modifier,2,711.033,2560,20.23599918
before,raw_late_modifier,3,727.222,2560,21.037805237999997
before,raw_late_modifier,4,723.784,2560,20.681404016
before,raw_late_modifier,5,692.742,2560,19.976601053999996
before,raw_update_map,1,1365.994,3712,19.972198274
before,raw_update_map,2,1273.815,3712,20.47020705
before,raw_update_map,3,1262.3,3712,20.9099995
before,raw_update_map,4,1269.593,3712,21.160306531
before,raw_update_map,5,1250.958,3712,21.406393296
before,mybatis_update_map,1,1979.85,4368,21.09530175
before,mybatis_update_map,2,1559.159,4368,21.31370353
before,mybatis_update_map,3,1574.822,4368,21.190804831999998
before,mybatis_update_map,4,1552.267,4368,20.406101982
before,mybatis_update_map,5,1623.683,4392,20.828605524
before,named_subquery_structured,1,1942.605,5640,22.93439463
before,named_subquery_structured,2,1680.267,5640,20.759698785
before,named_subquery_structured,3,1725.355,5640,21.244296115
before,named_subquery_structured,4,1741.739,5640,20.968795820999997
before,named_subquery_structured,5,1712.54,5640,20.25249804
before,named_insert_values,1,1182.413,3176,23.330190903000002
before,named_insert_values,2,1141.706,3176,20.517598525999997
before,named_insert_values,3,1087.698,3176,21.326494686
before,named_insert_values,4,1130.615,3176,20.212004355
before,named_insert_values,5,1108.861,3176,21.748090793000003
before,mybatis_select_star,1,243.367,1240,20.758231631999998
before,mybatis_select_star,2,245.888,1240,19.962663168000002
before,mybatis_select_star,3,248.806,1240,22.366166564
before,mybatis_select_star,4,231.656,1240,22.779197791999998
before,mybatis_select_star,5,250.767,1240,23.068307096999998
before,mybatis_repeated_names,1,25304.924,58032,21.585100171999997
before,mybatis_repeated_names,2,22984.633,58032,20.341400205000003
before,mybatis_repeated_names,3,23508.432,58032,21.745299600000003
before,mybatis_repeated_names,4,24051.57,58032,21.45400044
before,mybatis_repeated_names,5,25832.566,61104,22.448499853999998
before,mybatis_insert_placeholders,1,1124.291,2736,23.702302862
before,mybatis_insert_placeholders,2,951.873,2736,21.550404720000003
before,mybatis_insert_placeholders,3,984.155,2736,21.59039239
before,mybatis_insert_placeholders,4,988.029,2736,21.615110432999998
before,mybatis_insert_placeholders,5,989.999,2736,21.847297932
before,positional_mixed_literals,1,1224.073,2976,22.246302702000005
before,positional_mixed_literals,2,1106.517,2976,20.781495777000003
before,positional_mixed_literals,3,1187.733,2976,21.01099677
before,positional_mixed_literals,4,1143.401,2976,21.120903272
before,positional_mixed_literals,5,1102.65,2976,19.681199850000002
before,positional_update_chain_16,1,6740.096,23168,16.910900864
before,positional_update_chain_16,2,6176.702,23168,21.686400722
before,positional_update_chain_16,3,6344.572,23168,22.675500328000002
before,positional_update_chain_16,4,6551.174,23168,20.649300447999998
before,positional_update_chain_16,5,6259.83,23168,21.36479979
before,raw_batch_4,1,2458.901,7424,18.756496828
before,raw_batch_4,2,2326.528,7456,21.890301951999998
before,raw_batch_4,3,2290.628,7456,20.849296056
before,raw_batch_4,4,2330.036,7424,21.200997563999998
before,raw_batch_4,5,2209.39,7520,21.364801299999996
before,positional_dialect_MySQL,1,1033.867,3432,20.404399112
before,positional_dialect_MySQL,2,970.286,3432,21.114393645999996
before,positional_dialect_MySQL,3,969.168,3432,19.837899791999998
before,positional_dialect_MySQL,4,986.208,3432,20.014105152
before,positional_dialect_MySQL,5,962.014,3432,20.503404382
before,mybatis_retry_rollback,1,4328.392,7736,15.183999136
before,mybatis_retry_rollback,2,3963.868,7736,17.278500612
before,mybatis_retry_rollback,3,4298.892,7736,22.900197684000002
before,mybatis_retry_rollback,4,4251.794,7736,18.372001874
before,mybatis_retry_rollback,5,3967.234,7760,20.062302338
before,positional_where_eq,1,903.905,2816,17.404690775
before,positional_where_eq,2,905.865,2816,21.422801385000003
before,positional_where_eq,3,893.22,2816,21.39440544
before,positional_where_eq,4,889.306,2816,20.782191914000002
before,positional_where_eq,5,853.05,2816,20.43140055
before,positional_batch_64,1,18992.094,70288,17.776599984
before,positional_batch_64,2,18200,70320,22.5134
before,positional_batch_64,3,17622.757,70320,19.050200317
before,positional_batch_64,4,18647.76,70288,22.060300079999998
before,positional_batch_64,5,17849.011,72304,20.758399793
before,positional_between,1,1103.03,3104,22.3142969
before,positional_between,2,1003.869,3104,20.341397547000003
before,positional_between,3,1042.446,3104,21.570292632
before,positional_between,4,1025.052,3104,20.827006536
before,positional_between,5,1010.033,3104,20.385496039
before,named_join_using,1,1147.842,3680,23.212808766000002
before,named_join_using,2,972.965,3680,20.82339693
before,named_join_using,3,984.7,3680,21.0391002
before,named_join_using,4,1010.998,3704,20.7760089
before,named_join_using,5,976.167,3680,20.426294475000002
before,named_between,1,1361.208,3848,19.310096688
before,named_between,2,1228.176,3848,20.338594559999997
before,named_between,3,1231.044,3848,20.394705948000002
before,named_between,4,1296.565,3848,20.232896825
before,named_between,5,1248.338,3848,19.110806441999998
before,raw_in_16,1,2045.993,5680,15.013496634
before,raw_in_16,2,1586.391,5680,20.726198415000002
before,raw_in_16,3,1739.365,5680,21.597695205
before,raw_in_16,4,1690.792,5680,21.116301288
before,raw_in_16,5,1640.271,5680,21.17589861
before,positional_naming_KEBAB_CASE,1,4771.317,6696,23.288798276999998
before,positional_naming_KEBAB_CASE,2,4294.949,6696,21.00230061
before,positional_naming_KEBAB_CASE,3,4461.156,6696,21.074500943999997
before,positional_naming_KEBAB_CASE,4,4120.515,6696,20.145197835
before,positional_naming_KEBAB_CASE,5,4286.758,6696,20.589298674
before,named_naming_UPPER_CAMEL_CASE,1,7981.679,11120,24.439901098
before,named_naming_UPPER_CAMEL_CASE,2,6115.842,11120,21.503300472
before,named_naming_UPPER_CAMEL_CASE,3,6109.309,11120,19.885800795
before,named_naming_UPPER_CAMEL_CASE,4,6282.447,11120,20.794899570000002
before,named_naming_UPPER_CAMEL_CASE,5,6376.714,11120,21.387498756
before,mybatis_in_17,1,2317.927,6424,23.195495489
before,mybatis_in_17,2,1855.299,6424,19.606799832
before,mybatis_in_17,3,1865.534,6424,21.30439828
before,mybatis_in_17,4,1895.942,6424,19.059904925999998
before,mybatis_in_17,5,2114.958,6832,21.124200504
before,named_dialect_PostgreSQL,1,1484.489,4216,22.605798491999998
before,named_dialect_PostgreSQL,2,1320.824,4216,20.410693272
before,named_dialect_PostgreSQL,3,1377.533,4216,21.275997184999998
before,named_dialect_PostgreSQL,4,1338.949,4216,20.615797753000003
before,named_dialect_PostgreSQL,5,1322.308,4216,19.785694604
before,mybatis_pagination,1,1510.596,3928,24.477697583999998
before,mybatis_pagination,2,1145.402,3928,20.127003944000002
before,mybatis_pagination,3,1163.053,3928,20.681408446000002
before,mybatis_pagination,4,1181.494,3928,21.214906264
before,mybatis_pagination,5,1152.267,3952,20.610599829
before,mybatis_naming_SCREAMING_SNAKE_CASE,1,6407.222,9808,23.0659992
before,mybatis_naming_SCREAMING_SNAKE_CASE,2,5458.425,9808,21.413401275000002
before,mybatis_naming_SCREAMING_SNAKE_CASE,3,5622.679,9808,21.073800892
before,mybatis_naming_SCREAMING_SNAKE_CASE,4,5601.771,9808,20.564101340999997
before,mybatis_naming_SCREAMING_SNAKE_CASE,5,5861.79,10192,20.75659839
before,positional_dialect_DB2,1,1108.583,3616,22.576292795
before,positional_dialect_DB2,2,1011.178,3616,19.286197994
before,positional_dialect_DB2,3,1041.69,3616,20.50150089
before,positional_dialect_DB2,4,1031.379,3616,21.623892113999997
before,positional_dialect_DB2,5,1024.029,3616,21.218904909
before,mybatis_in_1024,1,111311.616,256976,22.039699967999997
before,mybatis_in_1024,2,94404.184,256976,22.562599976
before,mybatis_in_1024,3,97123.558,256976,20.201700064
before,mybatis_in_1024,4,94298.113,256976,19.991199956
before,mybatis_in_1024,5,107364.078,281552,22.117000068
before,named_in_17,1,2405.596,7968,21.106699304000003
before,named_in_17,2,2154.069,7968,20.832001298999998
before,named_in_17,3,2115.169,7968,20.66520113
before,named_in_17,4,2230.071,7968,21.439902594
before,named_in_17,5,2233.246,7968,21.374397466
before,raw_pagination,1,1077.261,3520,20.333301375
before,raw_pagination,2,998.178,3520,20.484608916000003
before,raw_pagination,3,999.873,3520,20.405408184
before,raw_pagination,4,1006.385,3520,20.144808544999997
before,raw_pagination,5,990.01,3520,20.018002199999998
before,custom_handler_union,1,4932.952,9368,18.113799743999998
before,custom_handler_union,2,4847.37,9440,21.46900173
before,custom_handler_union,3,4596.536,9368,20.698201607999998
before,custom_handler_union,4,4804.774,9368,20.732599810000004
before,custom_handler_union,5,4870.021,9392,21.150501202999997
before,mybatis_select_expressions,1,1666.387,2512,15.670703348
before,mybatis_select_expressions,2,1539.303,2512,21.246999309
before,mybatis_select_expressions,3,1531.6,2512,20.967604
before,mybatis_select_expressions,4,1613.424,2512,21.669897744
before,mybatis_select_expressions,5,1524.524,2512,20.99269548
before,raw_select_entity,1,682.892,1992,12.957192808
before,raw_select_entity,2,575.065,1992,18.878808885
before,raw_select_entity,3,583.353,1992,20.955206466
before,raw_select_entity,4,593.259,1992,19.941808026
before,raw_select_entity,5,569.65,1992,21.21661425
before,positional_naming_SCREAMING_SNAKE_CASE,1,4214.201,6712,19.882600318
before,positional_naming_SCREAMING_SNAKE_CASE,2,4119.682,6712,18.670398823999996
before,positional_naming_SCREAMING_SNAKE_CASE,3,4423.319,6712,20.979802017
before,positional_naming_SCREAMING_SNAKE_CASE,4,4160.485,6712,20.59440075
before,positional_naming_SCREAMING_SNAKE_CASE,5,4221.447,6712,21.001698825
before,positional_group_order,1,2314.499,6160,22.316399357999998
before,positional_group_order,2,2119.723,6160,20.537996147
before,positional_group_order,3,2169.419,6160,21.594396726
before,positional_group_order,4,2257.02,6160,21.509400600000003
before,positional_group_order,5,2129.273,6160,20.854099762
before,positional_batch_beans,1,5659.765,11128,10.578100785
before,positional_batch_beans,2,4715.664,11200,18.966400608
before,positional_batch_beans,3,4567.442,11128,19.429898268
before,positional_batch_beans,4,4888.103,11200,22.187099517
before,positional_batch_beans,5,4341.253,10456,16.626998989999997
before,named_in_16,1,2302.899,7680,20.33459817
before,named_in_16,2,2043.684,7680,19.91570058
before,named_in_16,3,2072.756,7680,21.865503044
before,named_in_16,4,2167.229,7680,21.327700589
before,named_in_16,5,2140.493,7680,21.006798302
before,named_select_expressions,1,1645.927,2512,22.086694413
before,named_select_expressions,2,1520.651,2512,20.699101412
before,named_select_expressions,3,1560.196,2512,21.291994812
before,named_select_expressions,4,1535.364,2512,20.891697947999997
before,named_select_expressions,5,1514.167,2512,20.840994588
before,positional_raw_expression,1,1129.469,2616,21.620295598000002
before,positional_raw_expression,2,1057.51,2616,20.29890445
before,positional_raw_expression,3,998.837,2616,20.445194553
before,positional_raw_expression,4,1036.94,2616,21.15150212
before,positional_raw_expression,5,1021.287,2616,20.855701827
before,named_row_in,1,1383.81,4144,20.69349474
before,named_row_in,2,1315.283,4144,18.666496335999998
before,named_row_in,3,1316.779,4144,21.158004972
before,named_row_in,4,1382.473,4144,19.813603036
before,named_row_in,5,1308.432,4144,20.995099872
before,custom_handler_where,1,6631.604,11424,19.304599244
before,custom_handler_where,2,5658.526,11424,21.734398366
before,custom_handler_where,3,5611.315,11424,19.88650036
before,custom_handler_where,4,5600.307,11424,20.037898446
before,custom_handler_where,5,5950.682,11424,20.934499276
before,mybatis_nested,1,1381.309,3584,20.958601456999997
before,mybatis_nested,2,1291.55,3584,21.000603
before,mybatis_nested,3,1310.148,3584,21.160200347999996
before,mybatis_nested,4,1343.362,3584,21.249300116
before,mybatis_nested,5,1309.274,3632,21.248207746
before,raw_in_expression,1,20760.201,57760,18.621900297000003
before,raw_in_expression,2,18935.121,57760,21.888999876
before,raw_in_expression,3,19718.314,57760,21.749300342
before,raw_in_expression,4,18935.829,57760,21.246000138
before,raw_in_expression,5,18955.386,57760,21.116300003999996
before,raw_where_16,1,5364.198,9648,10.937599722000002
before,raw_where_16,2,5082.439,9648,21.214100386
before,raw_where_16,3,5207.214,9648,20.860099283999997
before,raw_where_16,4,5129.542,9648,21.513299148
before,raw_where_16,5,4932.204,9648,20.675799167999998
before,raw_select_expressions,1,1647.049,2512,15.126498016
before,raw_select_expressions,2,1488.249,2512,20.351805074999998
before,raw_select_expressions,3,1511.899,2512,20.749301875999997
before,raw_select_expressions,4,1503.494,2512,20.656504066
before,raw_select_expressions,5,1546.228,2512,21.048801764000004
before,mybatis_insert_entity,1,895.244,2456,21.685495412
before,mybatis_insert_entity,2,870.446,2456,19.632909530000003
before,mybatis_insert_entity,3,873.829,2456,20.397790347
before,mybatis_insert_entity,4,915.673,2456,21.785692016
before,mybatis_insert_entity,5,877.996,2456,21.754106892
before,mybatis_union_builder,1,4398.718,8912,19.213600224
before,mybatis_union_builder,2,4173.374,8984,21.300900895999998
before,mybatis_union_builder,3,4237.217,8912,21.131001179
before,mybatis_union_builder,4,4229.253,8912,20.558398833
before,mybatis_union_builder,5,4317.508,8960,21.13420166
before,raw_union_builder,1,2975.67,6120,23.31139878
before,raw_union_builder,2,2467.639,6192,20.474000783
before,raw_union_builder,3,2482.699,6120,20.678399971
before,raw_union_builder,4,2509.618,6120,20.847396726
before,raw_union_builder,5,2543.192,6120,21.367899184
before,positional_naming_NO_CHANGE,1,3695.898,4928,24.596201190000002
before,positional_naming_NO_CHANGE,2,3183.55,4928,21.5590006
before,positional_naming_NO_CHANGE,3,3348.158,4928,20.905898552
before,positional_naming_NO_CHANGE,4,3092.559,4928,20.738700654000002
before,positional_naming_NO_CHANGE,5,3069.573,4928,20.630600132999998
before,mybatis_naming_CAMEL_CASE,1,6418.617,9504,16.893799944
before,mybatis_naming_CAMEL_CASE,2,5512.738,9504,20.816098688
before,mybatis_naming_CAMEL_CASE,3,5663.122,9504,19.118699872
before,mybatis_naming_CAMEL_CASE,4,5713.632,9504,20.117698272
before,mybatis_naming_CAMEL_CASE,5,6129.317,9888,20.907100287000002
before,positional_insert_placeholders,1,763.677,2096,22.212309222
before,positional_insert_placeholders,2,670.696,2096,20.337514808
before,positional_insert_placeholders,3,668.447,2096,21.555410409
before,positional_insert_placeholders,4,704.034,2096,22.198896054000002
before,positional_insert_placeholders,5,697.668,2096,21.872589467999997
before,positional_select_columns,1,836.418,2104,18.28409748
before,positional_select_columns,2,786.67,2104,20.41329983
before,positional_select_columns,3,834.725,2104,22.437408
before,positional_select_columns,4,808.76,2104,21.96349532
before,positional_select_columns,5,779.979,2104,21.883090824
before,positional_update_map,1,1126.322,3192,23.265307231999998
before,positional_update_map,2,1035.436,3192,21.57330906
before,positional_update_map,3,1042.39,3192,21.84640962
before,positional_update_map,4,1022.387,3192,22.304394792
before,positional_update_map,5,1026.365,3192,20.846499515
before,positional_naming_UPPER_CAMEL_CASE,1,4857.702,6424,19.994301432
before,positional_naming_UPPER_CAMEL_CASE,2,4593.569,6424,21.144198107
before,positional_naming_UPPER_CAMEL_CASE,3,4879.377,6424,18.478200699000002
before,positional_naming_UPPER_CAMEL_CASE,4,4369.263,6424,19.858300335
before,positional_naming_UPPER_CAMEL_CASE,5,4431.157,6424,20.906198726
before,raw_join_on,1,1580.181,4016,15.70699914
before,raw_join_on,2,1336.552,4016,20.012193095999997
before,raw_join_on,3,1355.016,4016,21.341502
before,raw_join_on,4,1396.811,4016,20.850197797
before,raw_join_on,5,1349.657,4016,20.667297640999998
before,positional_union_raw,1,1162.751,1968,22.163196811000002
before,positional_union_raw,2,1122.664,1968,22.489205248
before,positional_union_raw,3,1145.559,1968,21.654501777
before,positional_union_raw,4,1130.773,1968,20.728199862999997
before,positional_union_raw,5,1127.743,1968,22.040609191999998
before,named_insert_placeholders,1,1110.43,3040,11.55180329
before,named_insert_placeholders,2,990.05,3040,12.91520225
before,named_insert_placeholders,3,971.766,3040,11.915794692
before,named_insert_placeholders,4,1021.738,3072,21.066194084000003
before,named_insert_placeholders,5,975.438,3040,10.750302198
before,raw_batch_64,1,25683.439,92384,16.129199692
before,raw_batch_64,2,23535.231,92416,21.911300061000002
before,raw_batch_64,3,23126.636,92416,20.143299956
before,raw_batch_64,4,24744.919,92384,21.429099854
before,raw_batch_64,5,22964.92,94400,21.4722002
before,named_in_256,1,28231.701,90792,20.750300235
before,named_in_256,2,24654.598,90792,21.178299682
before,named_in_256,3,24663.595,90792,21.679300005
before,named_in_256,4,25293.154,90792,20.689799972
before,named_in_256,5,27339.576,90792,21.899000376000004
before,positional_delete,1,391.169,1544,23.357874496999997
before,positional_delete,2,365.069,1544,24.703124023
before,positional_delete,3,376.535,1544,23.379811220000004
before,positional_delete,4,356.213,1544,23.860215379
before,positional_delete,5,358.661,1544,19.973472429
before,positional_insert_values,1,818.661,2232,22.870113695999997
before,positional_insert_values,2,848.29,2232,22.4712021
before,positional_insert_values,3,805.27,2232,22.02010815
before,positional_insert_values,4,792.381,2232,21.143894604
before,positional_insert_values,5,802.226,2232,22.268189307999997
before,positional_late_modifier,1,745.256,2440,22.002192888
before,positional_late_modifier,2,637.481,2440,21.214092718
before,positional_late_modifier,3,634.756,2440,21.011693112
before,positional_late_modifier,4,674.406,2440,22.874502707999998
before,positional_late_modifier,5,627.104,2440,21.204894656000004
before,positional_in_16,1,831.029,2736,20.536388648
before,positional_in_16,2,812.545,2736,20.953097915
before,positional_in_16,3,813.751,2736,20.404806325
before,positional_in_16,4,799.964,2736,19.979100900000002
before,positional_in_16,5,806.212,2736,20.85670444
before,named_union_raw,1,1183.351,1968,23.142795507000002
before,named_union_raw,2,1083.959,1968,21.069995042
before,named_union_raw,3,1168.975,1968,22.200004224999997
before,named_union_raw,4,1115.643,1968,21.223992432
before,named_union_raw,5,1119.324,1968,22.150302636
before,named_condition_only,1,6156.208,10328,22.759500975999998
before,named_condition_only,2,4935.066,10328,20.50519923
before,named_condition_only,3,5009.895,10328,21.061598580000002
before,named_condition_only,4,4976.653,10328,16.413001594
before,named_condition_only,5,5288.113,10328,20.597200135
before,named_union_builder,1,4650.828,8912,21.90539988
before,named_union_builder,2,4295.994,8984,20.698099092
before,named_union_builder,3,4113.966,8912,20.561602068
before,named_union_builder,4,4375.606,8912,21.668000912
before,named_union_builder,5,4215.095,8936,21.19349766
before,named_naming_CAMEL_CASE,1,7152.212,11104,20.369499776
before,named_naming_CAMEL_CASE,2,5843.265,11104,20.866299315000003
before,named_naming_CAMEL_CASE,3,6032.646,11104,20.492898461999996
before,named_naming_CAMEL_CASE,4,6119.577,11104,20.537300412
before,named_naming_CAMEL_CASE,5,6118.229,11104,19.969899456
before,positional_dialect_Oracle,1,1260.588,3616,24.2348043
before,positional_dialect_Oracle,2,1026.714,3616,21.941904893999997
before,positional_dialect_Oracle,3,1063.971,3616,21.640106169
before,positional_dialect_Oracle,4,1041.85,3616,18.6637009
before,positional_dialect_Oracle,5,1021.995,3616,20.88548982
before,positional_join_using,1,990.309,3224,22.481994917999998
before,positional_join_using,2,852.355,3224,20.501694815
before,positional_join_using,3,888.122,3224,21.623106334
before,positional_join_using,4,861.11,3248,20.399695899999998
before,positional_join_using,5,868.598,3224,21.113011586
before,named_late_modifier,1,825.883,2896,22.428504631000003
before,named_late_modifier,2,795.929,2896,18.80780227
before,named_late_modifier,3,761.706,2896,20.994902478
before,named_late_modifier,4,811.964,2896,21.927899784
before,named_late_modifier,5,746.367,2896,20.186988249
before,mybatis_insert_values,1,1155.298,2872,22.221001732
before,mybatis_insert_values,2,1090.583,2872,21.30999182
before,mybatis_insert_values,3,1094.321,2872,21.948796296999998
before,mybatis_insert_values,4,1097.765,2872,21.709400640000002
before,mybatis_insert_values,5,1077.371,2872,21.291005702000003
before,positional_subquery_raw,1,671.108,2352,19.690308719999997
before,positional_subquery_raw,2,618.764,2352,21.734704263999998
before,positional_subquery_raw,3,643.181,2352,21.530483975000003
before,positional_subquery_raw,4,637.642,2352,17.947709374000002
before,positional_subquery_raw,5,629.063,2352,21.322090385
before,named_nested,1,1595.01,3816,23.62050309
before,named_nested,2,1278.785,3816,20.397899535
before,named_nested,3,1323.155,3816,20.594907575
before,named_nested,4,1387.712,3816,15.946198592
before,named_nested,5,1287.596,3816,20.365905932
before,named_update_map,1,1840.073,4920,20.566495921
before,named_update_map,2,1673.575,4920,21.2610968
before,named_update_map,3,1659.068,4920,20.720100252
before,named_update_map,4,1677.161,4920,20.392600598999998
before,named_update_map,5,1705.173,4920,21.227698677
before,raw_derived,1,4003.036,7632,23.469800068
